Data de lançamento;Período;Centro;Centro custo;Denominação de objeto;Documento de compras;Classe de custo;Denom.classe custo;Denominação;Texto breve material;Nº doc.de referência;Valor/moeda objeto;Conta lnçto.contrap.;Descrição da conta de contrapartida;Tipo de documento;Linha de lançamento;Nº documento;Denomin.da conta de contrapartida;Objeto;Data do documento;Empresa;Texto de cabeçalho de documento;Nome do usuário;Material
23/05/2024;5;7956;BR1A003;GERENTE DE PLANTA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;1000100586;BAHIA ROTULO E ETIQUETAS ADESIVAS E;R3;19;1180494484;BAHIA ROTULO E ETIQUETAS ADESIVAS E;BR1A003;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A003;GERENTE DE PLANTA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;1000100586;BAHIA ROTULO E ETIQUETAS ADESIVAS E;R3;12;1180494484;BAHIA ROTULO E ETIQUETAS ADESIVAS E;BR1A003;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A003;GERENTE DE PLANTA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;1000100586;BAHIA ROTULO E ETIQUETAS ADESIVAS E;R3;5;1180494484;BAHIA ROTULO E ETIQUETAS ADESIVAS E;BR1A003;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A003;GERENTE DE PLANTA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;61;1180494484;Recbto Fisico/Fiscal;BR1A003;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A003;GERENTE DE PLANTA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;1000100586;BAHIA ROTULO E ETIQUETAS ADESIVAS E;R3;40;1180494484;BAHIA ROTULO E ETIQUETAS ADESIVAS E;BR1A003;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A003;GERENTE DE PLANTA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;47;1180494484;Recbto Fisico/Fiscal;BR1A003;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A003;GERENTE DE PLANTA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;54;1180494484;Recbto Fisico/Fiscal;BR1A003;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
18/10/2024;10;7956;BR1A003;GERENTE DE PLANTA BA;M412555153;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5081575829;58;2010000;Transitoria Recebimento Fisico/Fisc;WE;5;1250315753;Recbto Fisico/Fiscal;BR1A003;17/10/2024;BR16;;09440405;900017090
24/10/2024;10;7956;BR1A003;GERENTE DE PLANTA BA;M412555153;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108947415;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;5;1253177346;Recbto Fisico/Fiscal;BR1A003;17/10/2024;BR16;BR7956FC18102413234821;09221865;900017090
10/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077264643;117,6;2010000;Transitoria Recebimento Fisico/Fisc;WE;18;1175633176;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;;09421732;900017090
10/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077264643;349,5;2010000;Transitoria Recebimento Fisico/Fisc;WE;4;1175633176;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;;09421732;900017090
10/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077264643;27,75;2010000;Transitoria Recebimento Fisico/Fisc;WE;32;1175633176;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;;09421732;900017090
10/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077264643;45;2010000;Transitoria Recebimento Fisico/Fisc;WE;25;1175633176;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;;09421732;900017090
10/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077264643;18;2010000;Transitoria Recebimento Fisico/Fisc;WE;39;1175633176;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;;09421732;900017090
10/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077264643;390;2010000;Transitoria Recebimento Fisico/Fisc;WE;11;1175633176;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;;09421732;900017090
22/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;35,1;2010000;Transitoria Recebimento Fisico/Fisc;WE;67;1179909639;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;27;2010000;Transitoria Recebimento Fisico/Fisc;WE;11;1179909639;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;412,5;2010000;Transitoria Recebimento Fisico/Fisc;WE;39;1179909639;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;27,6;2010000;Transitoria Recebimento Fisico/Fisc;WE;32;1179909639;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;93;2010000;Transitoria Recebimento Fisico/Fisc;WE;53;1179909639;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;139,5;2010000;Transitoria Recebimento Fisico/Fisc;WE;46;1179909639;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;54;2010000;Transitoria Recebimento Fisico/Fisc;WE;88;1179909639;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;11,7;2010000;Transitoria Recebimento Fisico/Fisc;WE;4;1179909639;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;7,35;2010000;Transitoria Recebimento Fisico/Fisc;WE;60;1179909639;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;23,4;2010000;Transitoria Recebimento Fisico/Fisc;WE;18;1179909639;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;11,7;2010000;Transitoria Recebimento Fisico/Fisc;WE;109;1179909639;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;12,75;2010000;Transitoria Recebimento Fisico/Fisc;WE;95;1179909639;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;12,75;2010000;Transitoria Recebimento Fisico/Fisc;WE;102;1179909639;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;13,5;2010000;Transitoria Recebimento Fisico/Fisc;WE;81;1179909639;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;13,05;2010000;Transitoria Recebimento Fisico/Fisc;WE;25;1179909639;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;18;2010000;Transitoria Recebimento Fisico/Fisc;WE;74;1179909639;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;;09349096;900017090
23/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;94;1180494484;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;100;1180494484;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;107;1180494484;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;87;1180494484;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;80;1180494484;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;73;1180494484;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;141;1180494484;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;134;1180494484;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;127;1180494484;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;120;1180494484;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;114;1180494484;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;1000100586;BAHIA ROTULO E ETIQUETAS ADESIVAS E;R3;33;1180494484;BAHIA ROTULO E ETIQUETAS ADESIVAS E;BR1A012;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;1000100586;BAHIA ROTULO E ETIQUETAS ADESIVAS E;R3;29;1180494484;BAHIA ROTULO E ETIQUETAS ADESIVAS E;BR1A012;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;1000100586;BAHIA ROTULO E ETIQUETAS ADESIVAS E;R3;25;1180494484;BAHIA ROTULO E ETIQUETAS ADESIVAS E;BR1A012;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;1000100586;BAHIA ROTULO E ETIQUETAS ADESIVAS E;R3;18;1180494484;BAHIA ROTULO E ETIQUETAS ADESIVAS E;BR1A012;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;1000100586;BAHIA ROTULO E ETIQUETAS ADESIVAS E;R3;11;1180494484;BAHIA ROTULO E ETIQUETAS ADESIVAS E;BR1A012;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;1000100586;BAHIA ROTULO E ETIQUETAS ADESIVAS E;R3;4;1180494484;BAHIA ROTULO E ETIQUETAS ADESIVAS E;BR1A012;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;67;1180494484;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;60;1180494484;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;39;1180494484;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;46;1180494484;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A012;PRODUCAO MISTURA BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;53;1180494484;Recbto Fisico/Fiscal;BR1A012;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
18/10/2024;10;7956;BR1A012;PRODUCAO MISTURA BA;M412555153;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5081575829;174;2010000;Transitoria Recebimento Fisico/Fisc;WE;4;1250315753;Recbto Fisico/Fiscal;BR1A012;17/10/2024;BR16;;09440405;900017090
24/10/2024;10;7956;BR1A012;PRODUCAO MISTURA BA;M412555153;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108947415;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;4;1253177346;Recbto Fisico/Fiscal;BR1A012;17/10/2024;BR16;BR7956FC18102413234821;09221865;900017090
10/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077264643;233;2010000;Transitoria Recebimento Fisico/Fisc;WE;6;1175633176;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;;09421732;900017090
10/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077264643;18,5;2010000;Transitoria Recebimento Fisico/Fisc;WE;34;1175633176;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;;09421732;900017090
10/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077264643;12;2010000;Transitoria Recebimento Fisico/Fisc;WE;41;1175633176;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;;09421732;900017090
10/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077264643;260;2010000;Transitoria Recebimento Fisico/Fisc;WE;13;1175633176;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;;09421732;900017090
10/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077264643;30;2010000;Transitoria Recebimento Fisico/Fisc;WE;27;1175633176;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;;09421732;900017090
10/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077264643;78,4;2010000;Transitoria Recebimento Fisico/Fisc;WE;20;1175633176;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;;09421732;900017090
22/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;36;2010000;Transitoria Recebimento Fisico/Fisc;WE;90;1179909639;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;275;2010000;Transitoria Recebimento Fisico/Fisc;WE;41;1179909639;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;93;2010000;Transitoria Recebimento Fisico/Fisc;WE;48;1179909639;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;62;2010000;Transitoria Recebimento Fisico/Fisc;WE;55;1179909639;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;12;2010000;Transitoria Recebimento Fisico/Fisc;WE;76;1179909639;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;8,5;2010000;Transitoria Recebimento Fisico/Fisc;WE;104;1179909639;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;8,5;2010000;Transitoria Recebimento Fisico/Fisc;WE;97;1179909639;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;8,7;2010000;Transitoria Recebimento Fisico/Fisc;WE;27;1179909639;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;4,9;2010000;Transitoria Recebimento Fisico/Fisc;WE;62;1179909639;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;9;2010000;Transitoria Recebimento Fisico/Fisc;WE;83;1179909639;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;7,8;2010000;Transitoria Recebimento Fisico/Fisc;WE;111;1179909639;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;7,8;2010000;Transitoria Recebimento Fisico/Fisc;WE;6;1179909639;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;23,4;2010000;Transitoria Recebimento Fisico/Fisc;WE;69;1179909639;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;18,4;2010000;Transitoria Recebimento Fisico/Fisc;WE;34;1179909639;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;15,6;2010000;Transitoria Recebimento Fisico/Fisc;WE;20;1179909639;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;;09349096;900017090
22/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento físico;PLACA DE SINALIZACAO;5077553595;18;2010000;Transitoria Recebimento Fisico/Fisc;WE;13;1179909639;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;;09349096;900017090
23/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;95;1180494484;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;102;1180494484;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;89;1180494484;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;82;1180494484;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
23/05/2024;5;7956;BR1A011;PRODUCAO PREMIX BA;M412263664;6600076;EPI e Mat Segurança;Recebimento fatura;PLACA DE SINALIZACAO;5108234963;0;2010000;Transitoria Recebimento Fisico/Fisc;R3;75;1180494484;Recbto Fisico/Fiscal;BR1A011;09/05/2024;BR16;BR7956AC10052412030417;09273447;900017090
